taxonID	genus	specificEpithet	infraspecificEpithet	taxonomicStatus	acceptedNameUsageID
wfo-0000578065	Cactus	ovatus		Synonym	wfo-0001289276
wfo-0000578066	Cactus	ovimamma		Synonym	wfo-0001286978
wfo-0000578068	Cactus	oxypetalus		Synonym	wfo-0000670203
wfo-0000578070	Cactus	pallescens		Synonym	wfo-0001288728
wfo-0000578071	Cactus	palmeri		Synonym	wfo-0001430482
wfo-0000578072	Cactus	paniculatus		Synonym	wfo-0001289765
wfo-0000578073	Cactus	paradoxus		Synonym	wfo-0000570832
wfo-0000578074	Cactus	parasiticus		Synonym	wfo-0000399853
wfo-0000578075	Cactus	parasiticus		Synonym	wfo-0000399853
wfo-0000578076	Cactus	parkinsonii		Synonym	wfo-0001288898
wfo-0000578079	Cactus	parvimamma		Synonym	wfo-0000369283
wfo-0000578081	Cactus	parvispinus		Synonym	wfo-0001289744
wfo-0000578082	Cactus	pazzanii		Synonym	wfo-0001247809
wfo-0000578083	Cactus	pectinatus		Synonym	wfo-0001288385
wfo-0000578084	Cactus	pendulinus		Synonym	wfo-0000399853
wfo-0000578085	Cactus	pendulus		Synonym	wfo-0000399853
wfo-0000578086	Cactus	pentacanthus		Synonym	wfo-0001247809
wfo-0000578087	Cactus	pentagonus		Synonym	wfo-0000513101
wfo-0000578089	Cactus	pentlandii		Synonym	wfo-0000629293
wfo-0000578090	Cactus	pereskia		Synonym	wfo-0000398441
wfo-0000578093	Cactus	persicanus		Synonym	wfo-0001288903
wfo-0000578094	Cactus	peruvianus		Synonym	wfo-0000597593
wfo-0000578095	Cactus	peruvianus		Synonym	wfo-0000597191
wfo-0000578096	Cactus	pfeifferianus		Synonym	wfo-0000623231
wfo-0000578097	Cactus	phaeacanthus		Synonym	wfo-0001288945
wfo-0000578099	Cactus	phellospermus		Synonym	wfo-0001430486
wfo-0000578100	Cactus	phyllanthoides		Synonym	wfo-0000652236
wfo-0000578101	Cactus	phyllanthus		Synonym	wfo-0000670206
wfo-0000578102	Cactus	phymatothele		Synonym	wfo-0001247809
wfo-0000578104	Cactus	pictus		Synonym	wfo-0001288910
wfo-0000578105	Cactus	pitajaya		Synonym	wfo-0000513101
wfo-0000578106	Cactus	placentiformis		Synonym	wfo-0000651996
wfo-0000578107	Cactus	plaschnickii		Synonym	wfo-0000623330
wfo-0000578108	Cactus	plecostigma		Synonym	wfo-0001288912
wfo-0000578109	Cactus	pleiocephalus		Synonym	wfo-0001288913
wfo-0000578110	Cactus	polyanthos		Synonym	wfo-0000386048
wfo-0000578111	Cactus	polycentrus		Synonym	wfo-0001288977
wfo-0000578112	Cactus	polycephalus		Synonym	wfo-0001288872
wfo-0000578114	Cactus	polyedrus		Synonym	wfo-0001288916
wfo-0000578115	Cactus	polygonus		Synonym	wfo-0001288919
wfo-0000578116	Cactus	polygonus		Synonym	wfo-0001288916
wfo-0000578117	Cactus	polymorphus		Synonym	wfo-0000597531
wfo-0000578118	Cactus	polymorphus		Synonym	wfo-0000623330
wfo-0000578119	Cactus	polythele		Synonym	wfo-0001286978
wfo-0000578120	Cactus	polytrichus		Synonym	wfo-0001288916
wfo-0000578121	Cactus	pomaceus		Synonym	wfo-0001288977
wfo-0000578122	Cactus	pondii		Synonym	wfo-0000613662
wfo-0000578123	Cactus	portulacifolius		Synonym	wfo-0001431298
wfo-0000578125	Cactus	pottsii		Synonym	wfo-0001287102
wfo-0000578126	Cactus	praelii		Synonym	wfo-0001288830
wfo-0000578127	Cactus	pretiosus		Synonym	wfo-0001288977
wfo-0000578128	Cactus	pringlei		Synonym	wfo-0001288927
wfo-0000578130	Cactus	prismaticus		Synonym	wfo-0000513101
wfo-0000578131	Cactus	prismaticus		Synonym	wfo-0000547477
wfo-0000578132	Cactus	procerus		Synonym	wfo-0000547477
wfo-0000578134	Cactus	proliferus		Synonym	wfo-0001287028
wfo-0000578137	Cactus	pruinosus		Synonym	wfo-0000439028
wfo-0000578138	Cactus	pseudococcinillifer		Unchecked	
wfo-0000578139	Cactus	pseudomammillaris		Synonym	wfo-0001288765
wfo-0000578140	Cactus	pubescens		Synonym	wfo-0000386002
wfo-0000578141	Cactus	pugionacanthus		Synonym	wfo-0001288931
wfo-0000578142	Cactus	pulchellus		Synonym	wfo-0001286983
wfo-0000578143	Cactus	pulcher		Synonym	wfo-0001288945
wfo-0000578144	Cactus	pulcherrimus		Synonym	wfo-0001288977
wfo-0000578145	Cactus	pulvilliger		Synonym	wfo-0001288776
wfo-0000578147	Cactus	purpureus		Synonym	wfo-0001288935
wfo-0000578148	Cactus	pusillus		Unchecked	
wfo-0000578149	Cactus	pusillus		Unchecked	
wfo-0000578150	Cactus	pusillus		Unchecked	
wfo-0000578151	Cactus	pycnacanthus		Synonym	wfo-0000623360
wfo-0000578152	Cactus	pyramidalis		Synonym	wfo-0001289744
wfo-0000578153	Cactus	pyrrhocephalus		Synonym	wfo-0001288830
wfo-0000578154	Cactus	quadrangularis		Synonym	wfo-0000399853
wfo-0000578158	Cactus	quadrispinus		Synonym	wfo-0001286978
wfo-0000578159	Cactus	radians		Synonym	wfo-0000623231
wfo-0000578160	Cactus	radians	pectinoides	Synonym	wfo-0000623231
wfo-0000578161	Cactus	radiosus		Synonym	wfo-0001302768
wfo-0000578162	Cactus	radiosus	neomexicanus	Synonym	wfo-0001302768
wfo-0000578164	Cactus	recurvatus		Synonym	wfo-0000623376
wfo-0000578165	Cactus	recurvispinus		Synonym	wfo-0000623254
wfo-0000578166	Cactus	recurvus		Synonym	wfo-0000686307
wfo-0000578167	Cactus	recurvus		Synonym	wfo-0000686307
wfo-0000578168	Cactus	reductus		Synonym	wfo-0000712642
wfo-0000578169	Cactus	regalis		Synonym	wfo-0000597191
wfo-0000578170	Cactus	regius		Synonym	wfo-0001286983
wfo-0000578171	Cactus	repandus		Synonym	wfo-0000597593
wfo-0000578172	Cactus	reptans		Synonym	wfo-0000438948
wfo-0000578173	Cactus	reptans		Synonym	wfo-0000513101
wfo-0000578175	Cactus	reticulatus		Synonym	wfo-0000619503
wfo-0000578176	Cactus	retusus		Synonym	wfo-0000623379
wfo-0000578177	Cactus	rhaphidacanthus		Synonym	wfo-0000623219
wfo-0000578178	Cactus	rhodanthus		Synonym	wfo-0001288945
wfo-0000578179	Cactus	rhodanthus	sulphureospinus	Synonym	wfo-0001288945
wfo-0000578180	Cactus	rhodeocentrus		Synonym	wfo-0001286978
wfo-0000578182	Cactus	robustispinus		Synonym	wfo-0000623383
wfo-0000578185	Cactus	roseanus		Synonym	wfo-0000613669
wfo-0000578186	Cactus	rotundifolius		Synonym	wfo-0000397847
wfo-0000578187	Cactus	royenii		Unchecked	
wfo-0000578189	Cactus	ruestii		Synonym	wfo-0000369382
wfo-0000578190	Cactus	ruficeps		Synonym	wfo-0001288945
wfo-0000578191	Cactus	rufidulus		Synonym	wfo-0000369171
wfo-0000578192	Cactus	rufocroceus		Synonym	wfo-0001288776
wfo-0000578193	Cactus	rutilus		Synonym	wfo-0001288945
wfo-0000578199	Cactus	salvador		Synonym	wfo-0000369382
wfo-0000578200	Cactus	saxatilis		Synonym	wfo-0001288955
wfo-0000578201	Cactus	scepontocentrus		Synonym	wfo-0000623360
wfo-0000578202	Cactus	schaeferi		Synonym	wfo-0001288872
wfo-0000578203	Cactus	scheeri		Synonym	wfo-0001430470
wfo-0000578204	Cactus	scheidweilerianus		Synonym	wfo-0001255919
wfo-0000578205	Cactus	schelhasii		Synonym	wfo-0001288745
wfo-0000578206	Cactus	schiedeanus		Synonym	wfo-0001288960
wfo-0000578208	Cactus	schilinzkyanus		Synonym	wfo-0000691803
wfo-0000578209	Cactus	schlechtendalii		Synonym	wfo-0000623330
wfo-0000578210	Cactus	scolymoides		Synonym	wfo-0000623231
wfo-0000578212	Cactus	scopa		Synonym	wfo-0001256073
wfo-0000578214	Cactus	seidelii		Synonym	wfo-0001288965
wfo-0000578215	Cactus	seitzianus		Synonym	wfo-0001288966
wfo-0000578216	Cactus	sempervivi		Synonym	wfo-0001256132
wfo-0000578218	Cactus	senilis		Synonym	wfo-0000594770
wfo-0000578219	Cactus	senilis		Synonym	wfo-0001288968
wfo-0000578220	Cactus	sepium		Synonym	wfo-0000569450
wfo-0000578223	Cactus	serpens		Synonym	wfo-0000746101
wfo-0000578224	Cactus	serpentinus		Synonym	wfo-0001288473
wfo-0000578226	Cactus	setispinus		Synonym	wfo-0000613669
wfo-0000578227	Cactus	setosus		Synonym	wfo-0001286978
wfo-0000578230	Cactus	similis		Synonym	wfo-0001302760
wfo-0000578231	Cactus	smithii		Synonym	wfo-0001289486
wfo-0000578233	Cactus	sororius		Synonym	wfo-0001287092
wfo-0000578234	Cactus	speciosissimus		Synonym	wfo-0001434739
wfo-0000578235	Cactus	speciosus		Synonym	wfo-0000652244
wfo-0000578238	Cactus	spectabilis		Synonym	wfo-0001288972
wfo-0000578240	Cactus	sphacelatus		Synonym	wfo-0001288973
wfo-0000578241	Cactus	sphaericus		Synonym	wfo-0001288974
wfo-0000578243	Cactus	spinaureus		Synonym	wfo-0001288976
wfo-0000578244	Cactus	spini		Synonym	wfo-0001288765
wfo-0000578245	Cactus	spinosissimus		Synonym	wfo-0000619509
wfo-0000578246	Cactus	spinosissimus		Synonym	wfo-0001288977
wfo-0000578249	Cactus	squarrosus		Synonym	wfo-0001287024
wfo-0000578251	Cactus	stella-aurata		Synonym	wfo-0001288776
wfo-0000578252	Cactus	stellaris		Synonym	wfo-0001287028
wfo-0000578253	Cactus	stellatus		Synonym	wfo-0001287028
wfo-0000578254	Cactus	stenocephalus		Synonym	wfo-0001288945
wfo-0000578255	Cactus	stramineus		Synonym	wfo-0001287101
wfo-0000578256	Cactus	strictus		Synonym	wfo-0000385755
wfo-0000578257	Cactus	strictus		Synonym	wfo-0000597711
wfo-0000578258	Cactus	strobiliformis		Synonym	wfo-0001302743
wfo-0000578259	Cactus	stueberi		Synonym	wfo-0001288945
wfo-0000578260	Cactus	subangularis		Synonym	wfo-0001287024
wfo-0000578261	Cactus	subcroceus		Synonym	wfo-0001288776
wfo-0000578263	Cactus	subechinatus		Synonym	wfo-0001288776
wfo-0000578264	Cactus	subinermis		Synonym	wfo-0001433101
wfo-0000578265	Cactus	subpolyedrus		Synonym	wfo-0001288830
wfo-0000578266	Cactus	subquadriflorus		Synonym	wfo-0001430556
wfo-0000578267	Cactus	subrepandus		Synonym	wfo-0000597717
wfo-0000578268	Cactus	subtetragonus		Synonym	wfo-0001288728
wfo-0000578269	Cactus	subulifer		Synonym	wfo-0001288989
wfo-0000578271	Cactus	sulcatus		Synonym	wfo-0000623412
wfo-0000578272	Cactus	sulcolanatus		Synonym	wfo-0000623254
wfo-0000578273	Cactus	sulphureus		Synonym	wfo-0001289360
wfo-0000578274	Cactus	supertextus		Synonym	wfo-0001288990
wfo-0000578276	Cactus	tectus		Synonym	wfo-0001288991
wfo-0000578277	Cactus	tentaculatus		Synonym	wfo-0001288945
wfo-0000578278	Cactus	tenuis		Synonym	wfo-0001288776
wfo-0000578279	Cactus	teres		Synonym	wfo-0000399799
wfo-0000578282	Cactus	tetracanthus		Synonym	wfo-0001256335
wfo-0000578283	Cactus	tetracentrus		Synonym	wfo-0001256132
wfo-0000578284	Cactus	tetragonus		Synonym	wfo-0000513101
wfo-0000578285	Cactus	tetrancistrus		Synonym	wfo-0001430486
wfo-0000578286	Cactus	texanus		Synonym	wfo-0001256345
wfo-0000578287	Cactus	texensis		Synonym	wfo-0001287092
wfo-0000578288	Cactus	tomentosus		Synonym	wfo-0001287153
wfo-0000578289	Cactus	tomentosus		Synonym	wfo-0001256413
wfo-0000578290	Cactus	torquatus		Synonym	wfo-0000399701
wfo-0000578291	Cactus	townsendii		Synonym	wfo-0001287470
wfo-0000578293	Cactus	triacanthos		Synonym	wfo-0001287154
wfo-0000578294	Cactus	triacanthus		Synonym	wfo-0001287024
wfo-0000578295	Cactus	triangularis		Synonym	wfo-0001434107
wfo-0000578296	Cactus	triangularis		Synonym	wfo-0001434107
wfo-0000578298	Cactus	triqueter		Synonym	wfo-0001434108
wfo-0000578300	Cactus	triqueter		Synonym	wfo-0000399679
wfo-0000578301	Cactus	truncatus		Synonym	wfo-0000439199
wfo-0000578302	Cactus	tuberculatus		Synonym	wfo-0001287376
wfo-0000578305	Cactus	tuberculosus		Synonym	wfo-0001302767
wfo-0000578306	Cactus	tuna		Synonym	wfo-0000386048
wfo-0000578307	Cactus	tuna	elatior	Synonym	wfo-0000385771
wfo-0000578308	Cactus	tuna	flava	Synonym	wfo-0000386048
wfo-0000578309	Cactus	tuna	nigricans	Synonym	wfo-0000385771
wfo-0000578310	Cactus	tunicatus		Synonym	wfo-0000632441
wfo-0000578311	Cactus	uberiformis		Synonym	wfo-0001287097
wfo-0000578312	Cactus	umbrinus		Synonym	wfo-0001288977
wfo-0000578313	Cactus	uncinatus		Synonym	wfo-0001287030
wfo-0000578315	Cactus	undulosus		Synonym	wfo-0000597087
wfo-0000578317	Cactus	urumbeba		Synonym	wfo-0000386588
wfo-0000578320	Cactus	versicolor		Synonym	wfo-0001247809
wfo-0000578321	Cactus	vetulus		Synonym	wfo-0001286983
wfo-0000578322	Cactus	villifer		Synonym	wfo-0001288728
wfo-0000578323	Cactus	villosus		Synonym	wfo-0000676155
wfo-0000578324	Cactus	virens		Synonym	wfo-0001288830
wfo-0000578326	Cactus	viridis		Synonym	wfo-0001288830
wfo-0000578327	Cactus	viviparus		Synonym	wfo-0001302768
wfo-0000578329	Cactus	vulpinus		Synonym	wfo-0001288977
wfo-0000578330	Cactus	webbianus		Synonym	wfo-0001286978
wfo-0000578331	Cactus	wegeneri		Synonym	wfo-0001289013
wfo-0000578332	Cactus	wildianus		Synonym	wfo-0000369878
wfo-0000578333	Cactus	winkleri		Synonym	wfo-0000623360
wfo-0000578334	Cactus	woburnensis		Synonym	wfo-0001288830
wfo-0000578335	Cactus	wrightii		Synonym	wfo-0000613674
wfo-0000578336	Cactus	xanthotrichus		Synonym	wfo-0001288875
wfo-0000578338	Cactus	zehntneri		Synonym	wfo-0000375220
wfo-0000578339	Cactus	zephyranthodes		Synonym	wfo-0001289018
wfo-0000578340	Cactus	zepnickii		Synonym	wfo-0001289019
wfo-0000578342	Cactus	zuccarinii		Synonym	wfo-0001289744
wfo-0000581946	Calymmanthium	fertile		Synonym	wfo-0000581947
wfo-0000581947	Calymmanthium	substerile		Accepted	
wfo-0000588143	Carnegiea	euphorbioides		Synonym	wfo-0000594697
wfo-0000588144	Carnegiea	euphorbioides	olfersii	Synonym	wfo-0000594697
wfo-0000588146	Carnegiea	fulviceps		Synonym	wfo-0000594703
wfo-0000588147	Carnegiea	gigantea		Accepted	
wfo-0000588148	Carnegiea	gigantea	aberrans	Unchecked	
wfo-0000588149	Carnegiea	gigantea	cristata	Synonym	wfo-0000588147
wfo-0000588150	Carnegiea	laui		Synonym	wfo-1000043413
wfo-0000588151	Carnegiea	macrocephala		Synonym	wfo-0000594723
wfo-0000588153	Carnegiea	mezcalaensis		Synonym	wfo-0000594727
wfo-0000588154	Carnegiea	mezcalaensis	multiareolata	Synonym	wfo-0001430307
wfo-0000588155	Carnegiea	nova		Synonym	wfo-1000043413
wfo-0000588156	Carnegiea	polylopha		Synonym	wfo-0000594752
wfo-0000588157	Carnegiea	polylopha		Synonym	wfo-0000594752
wfo-0000588158	Carnegiea	scoparia		Synonym	wfo-0000594769
wfo-0000588159	Carnegiea	squamulosa		Synonym	wfo-0000594740
wfo-0000588160	Carnegiea	tetetzo	nuda	Synonym	wfo-0000594740
wfo-0000588161	Carnegiea	tetetzo		Synonym	wfo-0000594780
wfo-0000589769	Cassytha	baccifera		Synonym	wfo-0000399853
wfo-0000589777	Cassytha	coronata		Unchecked	
wfo-0000589974	Castellanosia	caineana		Accepted	
wfo-0000594663	Cephalocereus	albispinus		Synonym	wfo-0000596757
wfo-0000594664	Cephalocereus	alensis		Synonym	wfo-0001289438
wfo-0000594665	Cephalocereus	apicicephalium		Accepted	
wfo-0000594666	Cephalocereus	arrabidae		Synonym	wfo-0001245369
wfo-0000594667	Cephalocereus	arrabidae	tilophorus	Synonym	wfo-0001245369
wfo-0000594669	Cephalocereus	atroviridis		Synonym	wfo-0000597593
wfo-0000594670	Cephalocereus	aurisetus		Synonym	wfo-0001245371
wfo-0000594671	Cephalocereus	backebergii		Synonym	wfo-0000398103
wfo-0000594672	Cephalocereus	bahamensis		Synonym	wfo-0001219645
wfo-0000594673	Cephalocereus	bakeri		Synonym	wfo-0001219645
wfo-0000594674	Cephalocereus	barbadensis		Synonym	wfo-0001433704
wfo-0000594675	Cephalocereus	blossfeldiorum		Synonym	wfo-0000680853
wfo-0000594676	Cephalocereus	bradei		Synonym	wfo-0000605579
wfo-0000594677	Cephalocereus	brasiliensis		Synonym	wfo-0001289028
wfo-0000594678	Cephalocereus	brooksianus		Synonym	wfo-0001289030
wfo-0000594680	Cephalocereus	californicus		Synonym	wfo-0000632348
wfo-0000594681	Cephalocereus	catingicola		Synonym	wfo-0001245372
wfo-0000594682	Cephalocereus	chrysacanthus		Synonym	wfo-0000397764
wfo-0000594684	Cephalocereus	chrysomallus		Synonym	wfo-0000375327
wfo-0000594685	Cephalocereus	chrysostele		Synonym	wfo-0000397744
wfo-0000594686	Cephalocereus	claroviridis		Synonym	wfo-0000398103
wfo-0000594687	Cephalocereus	collinsii		Synonym	wfo-0001289032
wfo-0000594688	Cephalocereus	columbianus		Synonym	wfo-0000397760
wfo-0000594689	Cephalocereus	columna		Synonym	wfo-0000594690
wfo-0000594690	Cephalocereus	columna-trajani		Accepted	
wfo-0000594691	Cephalocereus	cometes		Synonym	wfo-0001289437
wfo-0000594692	Cephalocereus	cuyabensis		Synonym	wfo-0000397757
wfo-0000594693	Cephalocereus	dautwitzii		Accepted	
wfo-0000594694	Cephalocereus	deeringii		Synonym	wfo-0001219645
wfo-0000594695	Cephalocereus	delaetii		Synonym	wfo-0000661337
wfo-0000594696	Cephalocereus	dybowskii		Synonym	wfo-0000680897
wfo-0000594697	Cephalocereus	euphorbioides		Accepted	
wfo-0000594698	Cephalocereus	exerens		Synonym	wfo-0001245369
wfo-0000594699	Cephalocereus	fluminensis		Synonym	wfo-0000614654
wfo-0000594702	Cephalocereus	fricii		Synonym	wfo-0000597113
wfo-0000594703	Cephalocereus	fulviceps		Accepted	
wfo-0000594704	Cephalocereus	gaumeri		Synonym	wfo-0001289041
wfo-0000594705	Cephalocereus	glaucescens		Synonym	wfo-0001256479
wfo-0000594706	Cephalocereus	glaucochrous		Synonym	wfo-0001245627
wfo-0000594707	Cephalocereus	gounellei		Synonym	wfo-0001434670
wfo-0000594708	Cephalocereus	guentheri		Synonym	wfo-1000061030
wfo-0000594709	Cephalocereus	guerreronis		Synonym	wfo-0001289064
wfo-0000594710	Cephalocereus	hapalacanthus		Synonym	wfo-0000397791
wfo-0000594711	Cephalocereus	hermentianus		Synonym	wfo-0001246389
wfo-0000594713	Cephalocereus	hoppenstedtii		Synonym	wfo-0000594690
wfo-0000594714	Cephalocereus	kanukuensis		Synonym	wfo-0000397773
wfo-0000594715	Cephalocereus	keyensis		Synonym	wfo-0001219645
wfo-0000594716	Cephalocereus	lanuginosus		Synonym	wfo-0000397760
wfo-0000594717	Cephalocereus	lehmannianus		Synonym	wfo-0001289766
wfo-0000594718	Cephalocereus	leucocephalus		Synonym	wfo-0001289437
wfo-0000594719	Cephalocereus	leucostele		Synonym	wfo-0001302948
wfo-0000594720	Cephalocereus	luetzelburgii		Synonym	wfo-1000061034
wfo-0000594721	Cephalocereus	machrisii		Synonym	wfo-0000397757
wfo-0000594723	Cephalocereus	macrocephalus		Accepted	
wfo-0000594724	Cephalocereus	maxonii		Synonym	wfo-0001289437
wfo-0000594725	Cephalocereus	melanostele		Synonym	wfo-0000680879
wfo-0000594726	Cephalocereus	melocactus		Synonym	wfo-0000614654
wfo-0000594727	Cephalocereus	mezcalaensis		Accepted	
wfo-0000594728	Cephalocereus	mezcalaensis	multiareolatus	Synonym	wfo-0001430307
wfo-0000594729	Cephalocereus	militaris		Synonym	wfo-0000375327
wfo-0000594730	Cephalocereus	millspaughii		Synonym	wfo-0001289058
wfo-0000594731	Cephalocereus	minensis		Synonym	wfo-0000605582
wfo-0000594733	Cephalocereus	monoclonos		Synonym	wfo-0001288919
wfo-0000594734	Cephalocereus	moritzianus		Synonym	wfo-0000398103
wfo-0000594735	Cephalocereus	nizandensis		Accepted	
wfo-0000594736	Cephalocereus	nobilis		Synonym	wfo-0000597421
wfo-0000594738	Cephalocereus	nobilis	curtisii	Synonym	wfo-0001433704
wfo-0000594740	Cephalocereus	nudus		Accepted	
wfo-0000594741	Cephalocereus	oligolepis		Synonym	wfo-0001289487
wfo-0000594742	Cephalocereus	palmeri		Synonym	wfo-0001289437
wfo-0000594744	Cephalocereus	pasacanus		Synonym	wfo-0001434859
wfo-0000594745	Cephalocereus	penicillatus		Synonym	wfo-0000549695
wfo-0000594746	Cephalocereus	pentaedrophorus		Synonym	wfo-0001247302
wfo-0000594747	Cephalocereus	perlucens		Synonym	wfo-0000597191
wfo-0000594748	Cephalocereus	phaeacanthus		Synonym	wfo-1000061035
wfo-0000594749	Cephalocereus	piauhyensis		Synonym	wfo-0001247304
wfo-0000594750	Cephalocereus	polyanthus		Synonym	wfo-0000375237
wfo-0000594751	Cephalocereus	polygonus		Synonym	wfo-0001288919
wfo-0000594752	Cephalocereus	polylophus		Accepted	
wfo-0000594754	Cephalocereus	purpureus		Synonym	wfo-0001289766
wfo-0000594755	Cephalocereus	purpusii		Synonym	wfo-0001289064
wfo-0000594756	Cephalocereus	quadricentralis		Synonym	wfo-0000397764
wfo-0000594757	Cephalocereus	remolinensis		Synonym	wfo-0000597593
wfo-0000594758	Cephalocereus	rhodanthus		Synonym	wfo-0000549700
wfo-0000594759	Cephalocereus	robinii		Synonym	wfo-0001219645
wfo-0000594760	Cephalocereus	robustus		Synonym	wfo-0000684591
wfo-0000594761	Cephalocereus	royenii		Unchecked	
wfo-0000594763	Cephalocereus	rupicola		Synonym	wfo-0000397791
wfo-0000594765	Cephalocereus	russellianus		Synonym	wfo-0000597113
wfo-0000594766	Cephalocereus	salvadorensis		Synonym	wfo-0000397791
wfo-0000594767	Cephalocereus	sartorianus		Synonym	wfo-0001289437
wfo-0000594768	Cephalocereus	schlumbergeri		Synonym	wfo-0001288919
wfo-0000594769	Cephalocereus	scoparius		Accepted	
wfo-0000594770	Cephalocereus	senilis		Accepted	
wfo-0000594771	Cephalocereus	senilis	cristatus	Unchecked	
wfo-0000594772	Cephalocereus	senilis	fasciatus	Unchecked	
wfo-0000594773	Cephalocereus	sergipensis		Synonym	wfo-0000397791
wfo-0000594774	Cephalocereus	smithianus		Synonym	wfo-0000398117
wfo-0000594776	Cephalocereus	strausii		Synonym	wfo-0000609366
wfo-0000594777	Cephalocereus	strictus		Synonym	wfo-0000597711
wfo-0000594778	Cephalocereus	swartzii		Synonym	wfo-0001434175
wfo-0000594779	Cephalocereus	tehuacanus		Synonym	wfo-0000397764
wfo-0000594780	Cephalocereus	tetetzo		Accepted	
wfo-0000594781	Cephalocereus	tetetzo	nudus	Synonym	wfo-0000594740
wfo-0000594782	Cephalocereus	totolapensis		Accepted	
wfo-0000594783	Cephalocereus	tweedyanus		Synonym	wfo-0001289034
wfo-0000594784	Cephalocereus	ulei		Synonym	wfo-0000684591
wfo-0000594785	Cephalocereus	urbanianus		Synonym	wfo-0001433704
wfo-0000594787	Cephalocereus	zehntneri		Synonym	wfo-0001434672
wfo-0000594788	Cephalocleistocactus	chrysocephalus		Synonym	wfo-0000609349
wfo-0000594789	Cephalocleistocactus	pallidus		Synonym	wfo-0000609352
wfo-0000594790	Cephalocleistocactus	ritteri		Synonym	wfo-0000609352
wfo-0000594791	Cephalocleistocactus	schattatianus		Synonym	wfo-0000609349
wfo-0000594794	Cephalomammillaria	greggii		Synonym	wfo-0000670354
wfo-0000594795	Cephalomammillaria	micromeris	greggii	Synonym	wfo-0000670354
wfo-0000594807	Cephalophorus	chrysacanthus		Synonym	wfo-0000397764
wfo-0000594808	Cephalophorus	columna-trajani		Synonym	wfo-0000594690
wfo-0000594809	Cephalophorus	palmeri		Synonym	wfo-0001289437
wfo-0000594810	Cephalophorus	senilis		Synonym	wfo-0000594770
wfo-0000594992	Cepheliocereus	impossibilis		Synonym	wfo-0001302875
wfo-0000596727	Cereus	abnormis		Synonym	wfo-0000597193
wfo-0000596728	Cereus	aboriginum		Synonym	wfo-0001287488
wfo-0000596729	Cereus	acanthosphaera		Synonym	wfo-0000638872
wfo-0000596730	Cereus	acanthurus		Synonym	wfo-0000569382
wfo-0000596731	Cereus	acidus		Synonym	wfo-0000681458
wfo-0000596732	Cereus	acifer		Synonym	wfo-0001430689
wfo-0000596733	Cereus	acinaciformis		Synonym	wfo-0000661202
wfo-0000596735	Cereus	aciniformis		Synonym	wfo-0000661202
wfo-0000596736	Cereus	ackermannii		Accepted	
